cvegeo,material_mean,educativo_mean,monetario_mean,material_sd,educativo_sd,monetario_sd
07116,-0.6232060645955664,-0.20315429523785258,0.4968350051368137,0.0909348290708543,0.38575440534474337,0.10156961968064027
07117,-0.018907483337642705,-0.5290061529507083,-0.12172884204950425,0.08222999088940994,0.35365345278127996,0.09454999712578796
07118,-0.22639108923408813,0.4900853921516859,1.377606019538212,0.13812521010907844,0.37924383775864656,0.11129528912102894
07119,-0.4371938950243263,0.5713525227487007,-0.15725229960317672,0.09766142562637384,0.3711597125164583,0.11494409214387738
08001,0.004169285632203312,-1.0582594067268742,1.213630578245791,0.14314223493211917,0.3363191928775213,0.14669285888294756
08002,-1.4925630051586845,-0.9607144467530921,0.28434031968490114,0.10345564697790811,0.3447150252817374,0.19226155118740246
08003,-0.9380156183052237,-0.8074509639843827,0.11920002974302141,0.08625336118672682,0.30842691970548397,0.14708101533187118
08004,-1.1733728643426304,-1.7196877420899717,-0.13766208979532862,0.15717317288117533,0.3604350224134722,0.2520135914363543
08005,-0.3044441264786927,-1.0286942028307584,1.0566564417858944,0.13179287197906753,0.36218163192631675,0.14488190510886625
08006,-0.03190041786747722,-1.7658533615940246,0.7844590127307051,0.1644541055991277,0.36630344954347693,0.22369577533489599
08007,1.8692081636921638,-0.8204145566732246,0.36721383294223453,0.10292265688165979,0.3119191010184152,0.1786553728523908
08008,2.2615143985315775,-1.0635628645796538,-0.11910209323534834,0.12174468003661525,0.37164919028171317,0.21686954946530737
08009,0.7371673400136265,-0.06762912132699472,0.10709437862544531,0.061462340106909145,0.31501590891002373,0.0837635075284072
08010,-0.5610618925238613,-1.191890292883966,1.062258577224699,0.1385586377687547,0.3433635008587794,0.1660088744267129
08011,-1.1666449642335963,-0.6007758765260622,0.3525238111645807,0.08572750441669046,0.3024402552689444,0.1422006361378735
08012,1.5186261151428428,-1.4832460538810726,0.4069188825622954,0.1457429712232764,0.32935225791501677,0.2191175450408618
08013,-0.8983343786568979,-0.7649600822825253,0.4755975542730996,0.09633893415686769,0.3218508277572351,0.14371378528182666
08014,-1.5246350547373466,-1.1267172356705009,1.0597615944344934,0.14127235339408695,0.3909726351628699,0.21098898337077668
08015,0.22137347711755487,-1.5262990596572237,1.6130256519001516,0.18864715194665707,0.3824336436854354,0.19658433461906583
08016,-1.4103035376606121,-0.8379686240150852,0.959021371706759,0.1257186028780162,0.3918491720921136,0.17887794061557874
08017,-0.6413919924669389,-1.2613339890117496,1.0142210313013829,0.13983049156571115,0.350085704888134,0.178887008557
08018,-0.10599949013271479,-1.4777787532423816,1.9062842016387105,0.19841908021177446,0.3930098186953918,0.1989600709003494
08019,-1.730676147178005,-1.0781155219288616,-0.26731198293797004,0.11109462986501732,0.2999854862601375,0.21832002338920325
08020,1.0797199989131945,-1.4072090978453415,-1.2383125499115712,0.16146062264848007,0.40706743265166645,0.20113948665421544
08021,-1.2391188810035805,-0.4365286783991118,0.3087993412520905,0.08051377247666745,0.3545139870221571,0.13511706350055588
08022,0.2905960145345319,-1.933010072439707,0.3306431368203649,0.1710296677107382,0.318619101589093,0.24505679421425902
08023,-0.8430984804930606,-1.3704189329534233,0.9709760348461588,0.14933549935201834,0.3840596033271555,0.2005020513880243
08024,-0.11488983036617864,-1.876512697098884,1.1405757422255243,0.18233720909383125,0.3516423895565137,0.23521177043022362
08025,-0.21007144826036875,-0.7884729736786451,0.6908454358425169,0.1047538292264834,0.3354649512112834,0.12172407078779718
08026,0.01746083058246262,-1.5751014057477997,0.8020891029021727,0.15515021979710888,0.3496713456314431,0.20475815854713345
08027,1.246766237205517,-0.715880491475566,-0.287312141965416,0.09451958433941605,0.3280961357379437,0.14069152602387483
08028,-0.28300068463799566,-0.8491239666538964,1.0893691101263352,0.1281803912836843,0.3634279874655644,0.12909178293951368
08029,0.7397232812684307,-1.0510897442812357,-0.7790481438060316,0.1273696957577927,0.3248978032477652,0.1551738508822308
08030,1.5049017656140051,-1.2041002417346234,-0.710854355126835,0.13749064665465366,0.37858067968112286,0.19409404248758835
08031,-0.28384015592995465,-0.6959617907398218,0.46693201339726265,0.09085893321802789,0.30483322725118345,0.1141449465942276
08032,-0.8625772016053928,-0.6187173793884896,0.11146332290583451,0.07896314106687895,0.32800250804469827,0.1264732796092674
08033,-1.131886227823366,-1.4556937584781922,1.8484744267262043,0.2007649972945155,0.4441618000742671,0.2278334842419458
08034,-0.4131033636974179,-1.2818734549327246,0.7413720569947047,0.1321024312687056,0.3284242163982638,0.1757929210928974
08035,0.034282598401175195,-1.8445357607205066,1.1376537664530784,0.1818384994709168,0.3448065794785673,0.22616290713270357
08036,-1.2147841129176342,-0.34580821881461454,0.3356237568913732,0.07482411665760037,0.3181065330792924,0.12960084394171378
08037,-0.8811705261124225,-0.5676604669550953,0.3715267141502941,0.09697055294515053,0.36031325501127115,0.12986087109558883
08038,-1.0420478211381208,-0.9333785216684138,1.2600913309164872,0.1412950007132189,0.38348046591825263,0.16595101421556363
