cvegeo,material_mean,monetario_mean,material_sd,monetario_sd
09017,-0.6910920024085229,-0.4205425462988969,0.4796131065706698,0.8558637881573525
10001,-1.100355791462779,-0.9384718639390791,0.4151933055849496,0.8873038119078055
10002,-0.7104499203763502,0.47847857137640204,0.4894533601926656,0.8685576922600502
10003,-2.4116455819076483,-0.6085128037867433,0.41848865336560415,0.4328470341250402
10004,-1.2076463667439163,-0.8140793721453717,0.40419423068275806,0.21424094710310534
10005,-1.025941684471425,-0.7142441427988154,0.41045390736016535,0.7511955411703141
10006,-1.1333896264532912,-0.6441956782493714,0.417673995810822,0.19036512728155064
10007,-1.0802895239519297,-0.12928198964617577,0.396694696805965,0.34645500841617977
10008,-1.3090455100309923,0.11931809037015853,0.4140166850584695,0.4874667330479455
10009,0.3736524598208211,0.4589972590419428,0.4888076544450265,0.6119022495950351
10010,-1.9793598329888746,-0.9220005113235606,0.41111445320058704,0.2492224179727474
10011,-1.582819255046472,-0.30214738819224995,0.42976382870791874,0.2374063929595759
10012,-0.9938723069864523,-0.02347454267394823,0.4086559677198745,0.18819578495589634
10013,-0.9242764864388755,-0.14663124880654935,0.410201632792765,0.32716922475352744
10014,0.9328354538661299,-0.6899815142231311,0.5632260943550642,0.20237706152924828
10015,-1.3156434182646355,-0.36140391483523776,0.4228268758889491,0.4182353155656372
10016,-0.8122100637745578,-0.8297096128125592,0.3974610470911035,0.6993436686443519
10017,-1.4128620627491408,-0.7102684310985872,0.4202266116833188,0.3464099606606143
10018,-0.994799798669648,-0.375176716756818,0.3888238365355819,0.22118745282014868
10019,-0.9205502084069538,-0.9818703208244692,0.4809048670461996,0.19137032929119382
10020,-1.5677428822965094,-0.24017040956889696,0.4018910369789975,0.313851241737667
10021,-1.8143311318831221,-0.9544121723168947,0.40193874984998657,0.24059347925490568
10022,-1.4979018080707815,-0.49161846323707514,0.4307883891976383,0.521708988576956
