cvegeo,m_educacion,m_lineas_sae,m_viv_servicios,m_educacion_sd,m_lineas_sae_sd,m_viv_servicios_sd,lisa,loc_peq_pct,pct_60mas,log_pob
14102,0.00014828231466629333,-0.055726081128555954,-0.03962059861730693,0.014110853474689227,0.260909675167263,0.1363003732194277,ns,100.0,18.772018117765477,3.7753191218294777
14103,0.0012867765218114839,0.1542081637657175,-0.02640018935486929,0.014231396452958798,0.27722383453744254,0.13562894030529388,ns,100.0,16.615994712491737,3.8788089323592057
14104,0.00024891337104963185,0.2587314659018368,0.07350798375311714,0.014112667277487966,0.2636915158275708,0.1398679850647885,ns,100.0,22.942583732057418,3.621176281775035
14105,0.0005842592196043466,-0.0089326253915631,-0.0671830826556483,0.014132520285768092,0.2606402281816581,0.13896815930714204,ns,41.4202689517669,13.023374199295803,4.372414856200054
14106,0.00029164617958054505,-0.4711519912158459,-0.03239625435957458,0.014114163022087664,0.3024615194883268,0.13606439383804916,ns,100.0,14.629697190806276,3.7389390312034796
14107,-0.0006556804438391497,0.38460845988548215,-0.012363915598651035,0.01413825402601538,0.25879712464392907,0.1349765423547417,ns,100.0,15.099970158161744,3.8262044234992527
14108,0.0007663643803528117,-0.4767048637047706,-0.07529232029979856,0.014146277124318962,0.27766945862193804,0.1406742490436768,ns,18.7829841675996,13.92931392931393,4.574239679064312
14109,0.0030684542944552032,-0.6251216848993834,-0.02687279281617036,0.014748270541307805,0.2628064094507277,0.13552150888465261,ns,54.1821805023861,12.53867533693429,4.280327918747676
14110,0.0015753219238469217,-0.07581326423538635,-0.04946191242740931,0.014282934463950441,0.25466541692742245,0.13713711042685672,ns,30.944271324009,18.044785854047397,4.139847614646311
14111,-0.0004477015902477682,0.5403495724884982,-0.038008367337309217,0.01412246045783383,0.25630338760196164,0.1361136195389296,ns,100.0,14.018409536743626,3.821316970591097
14112,-0.0011479162515187122,0.23834949304190817,0.02905747676486006,0.014204294943327981,0.2639540858856209,0.1358066090235257,ns,100.0,18.679889448870103,3.788945727023748
14113,-0.000531764338024513,-0.31062457526167514,-0.07286097690846101,0.01413329522640502,0.2805027517608768,0.14037689101805717,ns,69.1261783901378,13.935218757553782,4.2187455122234745
14114,0.0009807827094772523,0.09133503044871162,-0.017895006663199462,0.014183814971462226,0.2612362092340541,0.13513415313640245,ns,55.4896920736505,14.892724125268844,4.280191247872142
14115,-0.0006421591003478511,0.3503308496044436,0.07367680242192891,0.01414683530792284,0.2834576684205484,0.13979423508050637,AA,100.0,17.592760180995477,3.742332282357148
14116,0.0015053087433523835,-0.07965970695197698,-0.013866783172560355,0.014279786054839216,0.2889558242543071,0.13498257706164674,ns,22.3715651135006,11.688570290720829,4.302936699704866
14117,-0.0005073367841502624,0.3984901394472592,0.018590020367602794,0.014128852069035802,0.26891195925795286,0.13525196840512851,ns,100.0,19.667274384685506,3.6422666189026733
14118,0.0007713521452322833,0.3062262857457402,0.0034070756279568513,0.01415118224913857,0.2539486617735087,0.13485471554931636,ns,35.2639099758864,18.670179512369383,4.350131673872538
14119,0.0005982843773923204,0.10817432920575423,-0.048045980786535186,0.014132877143353801,0.25350658146494554,0.13742840649007965,ns,33.2337883959044,14.583880283538985,4.48390095965289
14120,-0.0009519181335676459,0.19231449405681778,-0.07511671863761853,0.014175309883330135,0.279700839205667,0.14035382166735258,ns,3.26950858488132,11.664683360751946,6.169230804052706
14121,0.001122073207145782,-0.2383206448004602,-0.05841601809254906,0.014193435817319282,0.2826050676148006,0.13809915567784062,ns,19.140984190075,13.419155815264142,4.527797400562339
14122,-5.149485403181159e-05,-0.13813836893537396,-0.012973029450138321,0.014112147225322313,0.286539381812547,0.1351782371381696,ns,100.0,15.229038306991697,3.8730879855902858
14123,0.00019671533772807392,-0.42375975640447716,-0.05893328447270316,0.01411116358267451,0.254638798150922,0.1380666984434822,ns,100.0,12.72368898801805,4.285084503335219
14124,0.0010782464109780076,-0.1066534661781431,-0.006067163608735257,0.014192391835269916,0.25448346848389597,0.1348427244107134,ns,48.6405579730272,11.424868067771502,4.811615216461049
14125,0.0010351071429007784,0.007103000277320187,-0.040785811206054415,0.01418365716090345,0.26418764007608914,0.13623395002487257,ns,42.6367155553132,11.782345564582084,4.263423010867386
15001,0.0004771960805823095,0.1969001548790692,0.04495066592711704,0.01412393843309979,0.253501761020665,0.13687442558358368,ns,91.1775106082037,11.053158887317304,4.831690646836468
15002,0.001475876545138337,0.3387438425558616,-0.008332791772265258,0.014263361656112349,0.2563488375224784,0.13488912989158666,BB,5.25168068941792,9.072515990600968,5.2342818503224215
15003,0.002530024869783533,-0.4417563595390893,0.05752757423052567,0.014547036069186942,0.2565050646474843,0.1381559711264664,ns,100.0,10.530589047213088,4.69254730251343
15004,0.0011633012534234116,-0.16462800253620002,0.009644409554801885,0.01420441209451985,0.253983278804715,0.1349813230056205,AA,100.0,11.9024326615796,4.185627135674899
15005,0.0010201683635733035,0.33174210401737736,0.02855230169963927,0.01418036365041555,0.253668070224705,0.13562826745257267,ns,61.8121624175912,7.827043250642945,5.242011902379529
15006,0.00022215699938873279,-0.1003141885442791,0.0016092469548237142,0.014112227314303628,0.2575930472221812,0.13489579277971978,BB,14.9834567512211,10.753111706317945,4.1035984939779375
15007,0.001858261422093254,-0.027661486811797104,0.057163145875152095,0.014343773946889642,0.26529645020131215,0.1381174436757012,ns,100.0,9.060190073917635,4.374289987675311
15008,0.002630002939934971,0.06832670318165597,-0.010687308948018604,0.014583622756664682,0.25476323789147354,0.13496065338211163,AA,100.0,17.54872444937411,4.402158171502738
15009,0.001294851740466477,0.5009080520481136,-0.011783138366502398,0.014231536855138322,0.29408724909063094,0.13503678331687718,BB,26.7285417563294,12.174173387474037,4.727874576159453
15010,0.0006071485566258765,0.6344005204899485,0.03188167692642008,0.014137710455827677,0.26386180752103716,0.13583184638061202,ns,52.4390243902439,10.862750015674964,4.503763453709424
15011,0.000770363371369781,0.29737626526612626,0.005506020904420068,0.014153071362814493,0.26682799261585904,0.13484630172063267,BB,24.628753858178,8.886062870087033,4.877883672326599
15012,0.0013238548363538269,-0.38479455809517915,0.002756957545462528,0.014230582889249015,0.26295060574478496,0.13494285783931262,ns,16.258471965496,8.818545902649415,4.113408506818176
15013,0.00018371752966526498,0.5475402651954991,-0.01126950305667323,0.014114204742580185,0.2876711405809861,0.13495138311610053,ns,0.116293724721869,14.285987083567258,5.719061012059141
15014,-0.0005305121006833453,0.2014032897219225,0.007085743536937101,0.014127838333006877,0.2530179828865809,0.13489748891200895,ns,64.1638630878373,8.81116068163534,5.0389538007918135
15015,0.0004807282237639433,-0.03344413461526825,0.028416150241350878,0.014124099406604727,0.25468397880937377,0.13554034072912968,BB,37.435736677116,10.893416927899686,4.503790683057181
15016,0.00214498957131061,0.2937845021235342,0.030698148275091913,0.014442554552218509,0.2864396529144517,0.13573003974242498,BB,80.8500411974732,11.768744850315848,4.464310665925887
15017,0.002323476032199856,-0.06621795466271614,-0.03383236297486765,0.0144969875116808,0.28570559649310323,0.13592786113489844,BB,100.0,10.434696110613748,4.002295682554934
15018,0.000539923079369019,0.7581354558322342,-0.005955325264105729,0.014131745230471672,0.27978396462906696,0.13487471111946422,BB,52.6785323190585,8.81747433894494,4.835620825172485
15019,0.000535395740880777,-0.025018972985916738,0.044657084888976635,0.014128771444108365,0.2573663711088042,0.1367360152236415,ns,13.2607459169578,10.3139134909672,4.56727345531705
15020,0.0023795362451575534,0.7549622430736801,0.03508107930706345,0.014512987533260397,0.2651820006977544,0.13610291184234902,ns,0.0678153242185903,13.871130437153257,5.467525233994315
15021,0.0030181320331313815,-0.6725304726400854,0.007799498557427047,0.014728342156851862,0.25465820120213617,0.13489213394291358,ns,82.0303806640271,9.184069559816784,4.587070834950251
15022,0.00125117561388761,0.31176686133465953,0.022150467788796972,0.014217416111891427,0.2552768509744093,0.13524961167743288,ns,31.8858807175482,11.564175547759318,4.1791782292097945
15023,-0.0003585155005170691,0.44002142629576557,0.015599970774109555,0.014117552598288906,0.2539540977155895,0.13501694208994447,BB,8.42118136235783,9.247890424361014,4.611564002088125
15024,0.00039784842531923623,0.7546508244868896,-0.019436616803670193,0.014121578478346284,0.2567418501972375,0.13514352486562314,BB,15.9007419749842,8.548088589688394,5.252481659640856
15025,0.00027830678125382734,0.49117532819137444,-0.016728620440217775,0.014115501756306395,0.27118954612705237,0.13509111220813835,BB,7.83688324413771,8.298567454137785,5.602121873882607
15026,0.0015176835941465168,-0.11728548178409476,0.04332933329220971,0.0142674690510149,0.25411064216965007,0.13668484675179005,ns,66.2034848914516,9.446387497242965,4.501565871851012
15027,0.0007591579482190105,0.21972044521248654,0.019768328181393884,0.014150375495169051,0.2555725758617939,0.1351859471486609,BB,44.2530535546508,8.675227059191982,4.106258909867408
15028,0.0007859890114778664,0.5163909291333628,-0.019828941455883573,0.014157682933071689,0.28110047053544657,0.13517537787586967,BB,64.020635713097,10.750540855383592,4.477772208349258
15029,-0.0017666168044563743,0.521571782777169,-0.0139725881837125,0.014316173123523658,0.26544821720926304,0.13502539406635372,BB,3.59551681195517,8.648567870485678,5.302655553950719
15030,0.0010550358011519048,0.03367625887546687,0.027240550992813355,0.014194040227648344,0.2757354288498231,0.13583606901390857,BB,6.58673985266503,9.977610862342914,4.442354322939399
15031,0.0008527509988888028,0.5272894543631343,0.022581795775910244,0.014172388850873043,0.35362863331790473,0.13535267791644742,BB,0.28049058910114,8.38181887795256,5.8483079926850525
15032,0.0018146093960489692,0.29103174723100633,0.06360819105260242,0.014326950353445387,0.254487235020718,0.13838359011114335,ns,84.2557965594615,7.671759803397799,4.573289438604204
15033,0.0019006684904672598,0.41253055930991755,-3.2711153605868335e-06,0.01438121590030259,0.3218992001198295,0.13487163310261666,BB,0.105083896941202,13.494255332597524,6.216258823443495
15034,0.0015049356683185103,-0.4218885207199352,0.0007974136306032627,0.014263849784230382,0.2587274453573375,0.1348469635130303,BB,23.3952156645423,9.208460330654844,4.03450813677917
15035,-0.0011201968592076553,0.5120388802607092,-0.02567207655816277,0.014189736750336053,0.25869226970158227,0.13538521366172582,BB,18.8521477052755,5.956114772977874,5.212837227835148
15036,0.0025286243818685794,0.25375805905366794,0.05605686656803125,0.014562968423365007,0.2799349069651242,0.13770963974280795,BB,37.0874949205467,10.381333276300875,4.669846638391379
15037,-0.00023358798850311354,0.7053797182176644,-0.06983500119928905,0.01411249012717387,0.2876518922242522,0.13911440068930467,ns,19.2202551190497,11.735476286561507,5.454791522323264
15038,0.0020174668025005563,-0.43028574578464496,-0.015592980474812865,0.014392105178353626,0.2552855130184441,0.13513465101228195,ns,100.0,9.598457540447649,4.076604038583611
15039,0.000514545947125544,0.625099800228144,-0.008884141555511978,0.014131146344706955,0.28196961910379,0.13491341911947644,BB,3.84923950270282,8.852642237062694,5.734168323998509
15040,0.003673885762655687,0.0730824314927506,0.05794977180128235,0.015040494486704994,0.2694561945322796,0.13794350964561167,ns,47.6416244479965,11.148438134973313,4.567155811345721
15041,-0.0025582060654647386,0.052605389305184505,0.017931259860394216,0.01456802459804258,0.2537004127685476,0.13517907491944872,ns,100.0,11.567567567567567,3.8112397727532894
15042,0.0013191938555292995,0.7119837178900161,0.029088599036915283,0.014236428986188505,0.27764245863586307,0.13563941038451738,ns,55.5273855837741,9.55232641642573,5.204497112195144
15043,0.0002373223531369472,-0.07477684384365145,0.00785736628382123,0.014113285945393203,0.2634741051821491,0.13490778793040642,ns,44.2076449310783,8.655130837162316,4.486954433328226
15044,0.001125849347415839,0.9324130488191431,0.05562517809584034,0.014203278825842772,0.291638901073057,0.13751607236575278,BB,0.0,13.20834957649644,4.450510838167308
15045,0.001937850967638995,0.3678264894822684,0.06579013173061794,0.014372419893701196,0.25667094173343896,0.13929703015210582,ns,79.5930239189698,11.100591985947462,4.942855960267182
15046,0.0026017194287531716,0.2624738289601817,-0.003989783077186683,0.014586522801633087,0.2724374128606095,0.1348732911741139,ns,100.0,10.464355788096794,4.298350837719157
15047,0.0009281943540241872,0.3614604526719995,0.01727569451722794,0.014171778787017295,0.2703160706669753,0.13510761597195547,ns,85.6233566761253,9.697237914247781,4.88550822192751
15048,0.0020104410423070094,0.25651159051921063,0.034923420035477555,0.014394976302890664,0.26494676276822976,0.13607175362060847,ns,51.9346269346269,10.70830445830446,4.840507568469081
15049,2.5465718391348566e-05,-0.09361463548484092,-0.004326493105352517,0.014108545008386354,0.2616227212591862,0.1348494540885153,BB,67.3061965257973,10.053150116670988,4.188309630194004
15050,0.0009324165947954683,0.17516157292061968,0.04928147653030458,0.014170526755704531,0.2633619937526998,0.13696797488423082,ns,6.81516447853666,9.887151497270983,4.433225625237405
15051,0.0033109634108785236,0.38014031776180773,-0.014707368231617031,0.01485795378185923,0.254708266632743,0.13508643990289113,BB,48.3869263240708,9.214628332560311,5.231283497179111
15052,0.001173666581688931,-0.021296401116011537,6.922087074760295e-05,0.014210353660540593,0.28213361499295014,0.13480784298102472,ns,68.3146865565619,11.94459243473628,4.449555531677028
15053,-0.0001872135260211855,0.4422240141979686,0.02273913564408318,0.01411062751534191,0.2676236881620119,0.13526317764582646,ns,18.6262659261679,9.59653707938582,4.786893325261316
15054,0.0007400131358343175,0.6818597672411942,-0.01616864227522294,0.014149707705828051,0.26266471204209507,0.1350563304612474,BB,7.76494282047155,14.197278658891408,5.384365960639614
15055,0.0013300826299901807,0.31820705164638613,0.0313766670419434,0.014235577863661345,0.25709915272913214,0.13592182634953684,ns,21.3877018903455,9.582096038241472,4.1400993248507945
15056,0.0015749542534925461,0.45092468262481533,0.07196586427052788,0.014285037778073552,0.2686598478407729,0.13986307012735227,ns,100.0,11.198890363044264,4.520666906472944
15057,0.00045313898379165704,0.5277653517058749,-0.021743181421120264,0.01413147740917067,0.3268737152829285,0.13524815728946799,ns,5.05851870848983,14.515467969905348,5.921391991621197
15058,0.0019151348777923694,0.5596980417994029,0.01727977980336521,0.014399471776677785,0.38526548797768756,0.13543206183798037,BB,0.420717261661629,15.272073731349934,6.032299570085698
15059,-0.00018313053409018288,0.3172226067890258,0.002039190093463965,0.014110692635857649,0.2647086041018709,0.13482931533601158,BB,24.4630531516065,6.718405101433027,4.756499181221641
15060,0.002037114850041811,0.47085110296236576,-0.011880650297840085,0.014407024125006782,0.2701270425616835,0.13494640515848083,ns,11.2997879707664,9.691570618739854,5.634075034066144
15061,0.0017181154319025134,0.7047193453664795,0.06974779904247225,0.01433301809908334,0.30865861842285713,0.13950172702415192,ns,100.0,12.356294077866872,4.014982308585482
15062,0.0012595314423725398,0.24361144263836693,0.006978802805985964,0.014222497648432043,0.25969240452998354,0.13487725123176453,BB,30.8350554068485,10.558506580863487,4.857953334848981
15063,0.0005747293690068439,-0.12454282213117071,0.023356793219174745,0.014133990284430438,0.26252257152994085,0.13539554413162136,ns,100.0,9.303481213593573,4.558984415870133
15064,0.0026521031067361254,0.3335868892356881,0.04247279949835611,0.014606077011601323,0.29427614484944803,0.13658866258404467,ns,83.8373446679481,10.758859679995668,4.567461619410829
15065,0.0012884652742041916,0.42671814196136737,0.013862414042216218,0.014237404421273829,0.29787052097612265,0.13516651019549866,BB,57.9037185874322,11.001623957501858,4.560277351854042
15066,0.0007555172262939278,0.07495502225580236,-0.03670374093284748,0.014153071858473901,0.2915961942322358,0.136096457774213,ns,100.0,12.226538540175833,3.6893976628212823
15067,0.0012864704727633069,0.3617417029945781,-0.029530954567736432,0.014228533889373913,0.2749289564087747,0.13579961594355508,ns,65.9191511888537,7.969994255657051,4.948329815857551
15068,-0.0027123183652589737,-0.19878053089916442,0.0038436338359445735,0.014621804835893117,0.2542565453187375,0.1348326430654855,BB,39.6459314601267,11.037843105408477,4.4883391579275
15069,-0.001160111973089335,0.5693380413981863,0.012206526571284959,0.01419861766844179,0.26974805161519694,0.13503409700415692,ns,100.0,11.517893870835048,3.6868149545073168
15070,0.00033597794416212153,0.28674439954093295,-0.018140049782408046,0.014119053694088914,0.2778062435831005,0.13514362726186438,BB,2.5058535687038,9.51961274367946,5.482999282240117
15071,0.002338368829286417,0.30681266079308844,0.02089607523881928,0.014496830183055845,0.26944833890850806,0.1352434757129055,ns,100.0,12.612612612612612,4.175656747281663
15072,-0.00012430361519751514,0.4999952547966899,0.06971176883226003,0.014109774675866103,0.2581989552994119,0.1391788895648887,BB,40.2704733283246,9.522915101427499,4.2033593015223
15073,0.0005481722030637229,0.3962610195728664,0.02271935004422399,0.014128855130347966,0.2572594691134589,0.13530127340571788,BB,6.34816344408986,6.855015330705212,4.5046339471684735
15074,0.0020086642620063605,0.3675187593032674,0.0375502233660377,0.014388090119836966,0.2542111621420132,0.1364082949530828,ns,78.8233832905523,7.76751952747647,5.161140312348103
15075,0.0016677372634257045,0.2109617252667559,0.028962717734923725,0.014304584968723253,0.28233135925193337,0.13553941034421252,BB,51.0554451374135,11.075320402988144,4.46511505312284
15076,-0.0003243153382184905,0.46544285707944194,-0.0114450155020342,0.014115023614676531,0.26040702255171005,0.13494948248498226,ns,1.02958385513971,8.814592785727484,4.988639209223845
15077,-0.001130498346096168,-0.007887704285030434,-0.007437121307992607,0.01420574467181846,0.25754253061861937,0.1349460674262535,ns,100.0,12.014345487148836,3.825555932290357
15078,-0.0009353723228613746,-0.10680100447873446,-0.007039359764996944,0.014173830746826422,0.2552072874150176,0.13488637047541893,ns,100.0,11.285846438482887,3.9880682033926353
15079,0.001753929854175184,-0.30260409720301523,0.05797341836919848,0.014317615641352999,0.2777454859572721,0.13846329782210268,ns,60.1619772394052,11.533896530056552,4.15603399192362
15080,0.002549285318591201,-0.09783753003647988,0.027584859350326476,0.014550042976303969,0.2539670189979917,0.13551829389655198,ns,100.0,12.95506316007455,4.382827209736365
15081,-8.902770107488485e-05,0.5225810452352008,0.0008655783955546578,0.014109487075902415,0.2619583976189066,0.13484319774868217,BB,2.02537702989755,8.398310146245775,5.738386503201427
15082,0.0012587009860590863,-0.02739293960179744,-0.0020395730082302345,0.014217305240646646,0.2532377829203442,0.13484895947888026,AA,60.9406927171363,11.143765293509245,4.899174597304767
15083,-0.0010980205770760288,0.12496439215141458,0.002385061014113228,0.014196995902161712,0.26417207947163,0.13485583374458357,BB,54.9610757254069,8.655343241330502,4.150142161848558
15084,0.0009167768401791901,0.44542201544133647,-0.0055442676167676026,0.01417109289700584,0.27174957066519373,0.1348564454281862,BB,53.3090175028101,10.673732021196065,4.639416757492414
15085,0.0009834650010597831,0.08591515560940757,0.005336167885466509,0.014180007783399944,0.272425478936284,0.13488145922446482,ns,60.4631553588099,11.58641250338784,4.822259637829763
15086,0.0017202731944430771,-0.18710011645350733,0.013669701416599461,0.01431291584220266,0.25447883909381813,0.13497663333532087,ns,100.0,10.264465642314503,4.544241727408741
15087,0.0011896499653780493,0.16285240579384117,-0.018439251560315232,0.01421160287708733,0.2826231335430772,0.13521368165401562,BB,70.0792315110716,7.546848703742223,5.024346079934481
15088,-0.00040503100159675943,0.3018769938359487,-0.015677743962803622,0.01411875419761822,0.2624195016904138,0.1350323207211316,ns,74.50824918559,9.902843986740164,5.019851267444003
15089,0.0014997536535240785,0.18784450389869603,0.03268966947634334,0.014274241975175113,0.27725042749265055,0.13591869450085955,ns,43.4281186724183,11.682366405493442,4.055340099544181
15090,0.0003002430354668949,0.21048841699028717,0.011886991153992584,0.014115058786726909,0.2583558156884803,0.13492969723671924,BB,29.1610508407168,9.474358691089064,4.95673494962914
15091,0.0014752725675218803,0.3095146535776373,0.0077871016274088725,0.014266332510658262,0.2660410102186413,0.1348665273906196,BB,10.033761591225,10.368322155853281,4.8159693664195995
15092,0.0018842992181192578,0.6299296576784856,0.01718761565801917,0.014371135311777397,0.3001386538462954,0.1351309610491422,BB,37.8535901686978,11.19182320064266,4.7672078298343825
15093,0.0012036962631813552,0.08872546538061082,0.019729322321056068,0.014212556031619278,0.25692135042867936,0.13516226913057314,BB,59.231052696229,10.68050608033411,4.512737746070668
15094,0.0009988082111632714,0.11299797193614937,0.012744912837483607,0.01417965983853191,0.2811022864563708,0.13495244709175483,ns,27.1024390243902,11.097560975609756,4.311753861055754
15095,0.0009578274505128007,0.4496682791416807,0.025172276345979943,0.014175100172699392,0.2596452402967223,0.13539137893574252,ns,24.696227434038,10.846127140873323,5.015762004109075
15096,0.0018187277672493296,0.716994798054141,0.034181089925874826,0.014345829986123288,0.25865634855302566,0.13609107562197553,BB,15.9867304819064,10.258553014763605,4.596476136016089
15097,0.001117641814025968,-0.26472042392176826,0.05584104970667004,0.014196224746818274,0.2542814817216848,0.1380253101378304,ns,100.0,10.269451358078129,4.266748965908202
15098,-0.0008566108315540283,-0.00015999264507225413,0.038905621648017516,0.014162830866144272,0.2557709976890522,0.1362416931109246,BB,11.0181311018131,10.599721059972106,3.758609142659744
15099,-0.0003188537765011208,0.6711686080559865,-0.042000212895131124,0.014114747599611347,0.2804037518630883,0.13644611684073224,BB,42.626512274735,11.617584539670416,5.443360008180669
15100,0.0029291655740869564,0.37111636694648764,0.006028743875327956,0.0147091364016139,0.27193309597362075,0.13487528358326833,BB,5.87535073548168,9.042598418501829,4.672504241300909
15101,-6.633438958663917e-05,-0.016345833051841663,-0.017526960372652424,0.014108673927468932,0.2639152791958274,0.13512368219793117,BB,43.9074757592661,9.46961155484874,4.925616300541375
15102,0.002473037644816328,-0.22311072663099837,0.04902527836823967,0.014535676660871136,0.2575710153357401,0.13726175414687702,ns,100.0,13.153405629340806,4.2152144290872275
15103,0.0002238571569639779,0.7188485655886213,-0.05348141134819785,0.014114823390971157,0.2993321128407781,0.13763473994430928,BB,25.0447190828523,13.269371493617369,4.691929792837514
15104,0.001090177700611043,0.5689150888905105,0.03515167019943048,0.01420382491136742,0.3078512071586613,0.13608207256678959,ns,0.0394226735415842,16.335119502768514,5.827499800290067
15105,0.0008702077589448775,-0.47099839678490496,-0.027541985373073886,0.014158410398386133,0.25823348585018174,0.13568817941293873,ns,100.0,16.71494238398086,4.501907841413007
15106,-0.0005762335480034578,0.7355177844759945,-0.02868783247924918,0.014130471576184219,0.26191531399410006,0.1355409056738028,BB,11.5141751445188,10.777085200217876,5.959331461413192
15107,0.001778502280019952,0.03879082198179576,0.01056893667302697,0.014337767546550414,0.2665869490478418,0.13497078146993474,ns,45.6242255266419,15.171933085501859,4.110993517377995
15108,2.5250431855686574e-05,0.3725159076089509,-0.00813164843333552,0.014109118853892884,0.26053173729010765,0.13488988452652695,ns,4.29826508928288,9.32601731739034,5.197680200857185
15109,0.00037658114803016627,0.8327321871505168,0.002336001903379104,0.014122888522144949,0.28876423336197704,0.13483568559051992,BB,1.72444179331101,12.049401461437306,5.712936611521743
15110,0.0012322840558282166,0.7903901870771082,0.0187818909635787,0.014221962054035007,0.29460054541068503,0.13513140596616874,ns,51.9808410456243,9.928559831141419,4.789510204090254
15111,0.0019774871853004204,0.42379115152671276,0.049800913955570986,0.014378099734074263,0.2555768611043202,0.13715564604027727,ns,100.0,7.891130924448615,4.726523458386239
15112,0.0016523192950747773,0.13423550601235124,0.05956860486946697,0.014295982253370518,0.2534167417965055,0.13824195403363287,ns,81.3623830051653,9.283855683715872,4.711790362908569
15113,-0.0008761594124046752,-0.5257882047631127,-0.007709014357869154,0.014165643136388904,0.2696608057227928,0.13490262519669685,ns,85.038936977101,8.35190921460209,4.839390048260432
15114,0.0014826487491248627,0.35983686389194414,0.03207439321800219,0.014257075574184142,0.2641667546772435,0.1358093364007089,ns,100.0,7.158305297792894,5.034211205224905
15115,-2.736880205669146e-05,0.3918323624625198,-0.027353883718551644,0.01410854569549141,0.26044851021480603,0.1354810247630155,ns,27.2857064411619,9.400911536983141,4.737455049089966
15116,-0.00016440418729754593,0.49660463649438225,-0.014113914719200683,0.014110517509584353,0.2595155358263136,0.13499833538648756,ns,100.0,10.001957330201606,3.7083359026822635
15117,0.0003070349574764896,-0.35014185419970745,0.06440249818428537,0.014114216174613427,0.28371799929928576,0.13859388588751992,ns,100.0,13.577873095695903,4.131040931600099
15118,0.001029805054486832,0.693821843806805,-0.02698293377169722,0.014184619078294354,0.26820547283969787,0.13555471044889542,ns,24.5217587505886,8.473453931878826,5.3093575834019475
15119,0.00022151590473972615,-0.5802912908681684,0.01075224394719292,0.014112574427630316,0.26671586543956366,0.13491619861896068,ns,100.0,10.072744650347794,4.274919506403754
15120,-0.0006663925047482302,0.6744576074457855,0.027608352371000625,0.014135629953996334,0.29523577506051646,0.13575828992317693,BB,23.4386978303115,7.589809416840492,5.447863187091311
15121,0.0007922194275056021,0.5677503248057898,-0.012921452659520969,0.014153334597240873,0.2552505741767221,0.13497399963525822,ns,2.29284012082938,14.42135012599903,5.744420513946634
15122,0.0006953647239386622,0.36296264243881854,0.001184185556193342,0.014153746503784825,0.3406614479980713,0.13487438315233646,BB,0.211880091185022,9.92645463340915,5.5929879412088725
15123,0.0003756990722707285,0.11758549206153152,0.03968720952339923,0.014117698005805486,0.2531515967311338,0.1363091394830862,AA,69.8008465755326,13.614599958365137,4.459724113841842
15124,0.0015618997557548333,0.0336773118762001,0.03231580890186494,0.014277134435614887,0.2588490631105565,0.1360057168850218,ns,100.0,7.492855858196279,5.0003559755451255
15125,-0.00121148043249371,0.3556306060668707,-0.0033671329373737733,0.01421086234121838,0.25414546040928804,0.13484335923389704,BB,53.5375932271719,8.45931599811866,4.172690481755848
16001,-0.00018287252928796986,-0.5236749326483613,-0.01623851846729952,0.01411379471140479,0.27899065955216945,0.13521279585341917,ns,34.1739669055836,13.680205291567118,4.05311687492293
16002,-0.000837205546223514,-0.2604433633282169,0.021203242343865336,0.014167568425060987,0.3604294608672096,0.13528512763137018,ns,42.354615697438,15.039989155483259,4.168909779122361
16003,-0.0003002733514650998,0.10700642454361083,-0.036513847942418014,0.014113774061437205,0.2850162611243972,0.13598789412786977,ns,58.6391304347826,13.721739130434782,4.361727836017593
16004,0.0009665134127976364,-0.6661837322305647,-0.02266679243323097,0.014174490632349013,0.25895577373359,0.13525759938330223,ns,66.2450645787325,17.372682861540518,4.174437796452046
16005,-4.1808655600073216e-05,0.09172011094221504,-0.028981586354919552,0.014108660386693873,0.2885271206233811,0.13599433134785216,ns,100.0,12.265883217040031,4.037107632667927
16006,-0.00122339295927208,-0.6242039292733406,-0.041442346246989864,0.014225438489333634,0.29720341979667814,0.13723060078998048,ns,18.8832801071392,11.26387777258283,5.101028381930958
16007,-0.00011279897170668204,-0.43887983284864135,0.0012501767572204426,0.014109874979692438,0.25285263419285636,0.13501880992043355,ns,100.0,12.553131198639841,3.5476516583599693
16008,4.460851031165562e-05,-1.181424525976721,0.023224401906338107,0.014130665981525566,0.5863783929860389,0.13548664749524952,ns,100.0,11.351110390662992,4.392274761571942
16009,0.0005058889703065238,-0.33771297668944233,-0.04995854711869386,0.014123899330958605,0.28399981203843827,0.1378881338812808,ns,50.1020183081504,12.027131355464872,4.559523607057893
16010,-0.0007127147283047981,-0.629847606329487,0.0010999296089597033,0.014164329094830145,0.4234490317641009,0.13505731037068666,AA,45.6718473342514,14.27306708636632,4.308180101030666
16011,-0.0002980902655415715,0.10544657863814709,-0.003646177108584013,0.014114449631516434,0.2667668243859915,0.13486453357252334,ns,100.0,14.279599349370772,4.067480023931482
16012,-0.0008042850531585169,-0.7521752881800784,-0.016766849965992554,0.014164341885872267,0.3338237106867622,0.13559734777942686,ns,50.5709517326189,10.99740875752119,4.658373952760515
16013,-0.0008093050193924945,-0.12486232094547471,-0.013417355069085249,0.014159272866237391,0.2642779527487551,0.13519068316369634,AA,100.0,14.62510897994769,3.9626534048932114
16014,-0.0006324654540378262,-0.4884454557982906,-0.04021611395020298,0.014143527666428476,0.306680684515908,0.1367766276635051,AA,65.4212195981671,12.32522617788744,4.2310105861794955
