cvegeo,eje1_mean,eje2_mean,eje3_mean,eje1_sd,eje2_sd,eje3_sd
20427,0.905109060375247,1.0807486390803138,-1.019963824071703,0.33938256316002485,0.24012825695167606,0.5846210432847133
20428,-1.6643061476941972,-0.6809978526667473,-0.995305614086789,0.3417823844921101,0.24029597491608554,0.5883231252033873
20429,0.6967241448309089,0.013255736770678312,0.07038062455390405,0.33368733373934395,0.23000950846803628,0.5841158654224671
20430,0.8631583404283224,-1.9859073243115224,1.6920008892796001,0.34075221113127757,0.2436105064942464,0.5895685461846897
20431,0.007411727633652316,-0.9765763037354837,0.1279067844916699,0.3351096535480449,0.2322264277349327,0.5840360383193833
20432,-1.5093292179814228,1.1541062987915185,-0.35140743094122967,0.3425343295400962,0.24543226951221248,0.5882578053767511
20433,-0.8132715601317438,2.039900476494607,-0.4428040490121892,0.3399313053480907,0.2383457524557894,0.588158067411745
20434,-2.29726055989066,1.5486934069902223,0.3595856036784844,0.3411956361496029,0.2426874206211636,0.5849178223145349
20435,0.6236926714799857,2.2016824449582275,0.3010683674389213,0.3342775455896871,0.2315967088908722,0.5842211815470562
20436,0.03216635270129774,-1.1841366178149915,-1.331353889125282,0.3525879558955365,0.25601128823717134,0.6058736532372303
20437,0.4305710337833036,-0.062060751927618646,0.8389860983183316,0.3325852071678199,0.2289759022262822,0.5817904257064599
20438,-1.0657213060619652,1.4136936001480722,0.6907601230506141,0.33592478780292573,0.23348608564583662,0.585239549653816
20439,1.2524592973976567,1.1065686631664973,-0.747721839838379,0.33479723806028033,0.23385295221458172,0.5822577215345259
20440,-0.11461584845320233,0.5260318222864538,-0.8962955082316597,0.3356265943412414,0.23304262793610764,0.5854231835941796
20441,0.04662992286825812,2.434064234478889,-1.3732674807519625,0.34856942520884104,0.25632765526254647,0.6000786506893805
20442,-1.8743863566435195,0.10823342794782778,2.710221368609378,0.34564888172119934,0.24912029297844893,0.5995893185163461
20443,-3.367778919496889,-3.570035364992723,0.4699166362087798,0.339931801792834,0.24636664513090895,0.5896128922899283
20444,-1.824712352255715,-2.216221538145766,-1.0880313647123385,0.33647391606871685,0.2370780165183455,0.585992311028128
20445,-1.2911787674415884,-1.4012510215961977,0.5593571150463047,0.3369000018957328,0.23519929874827097,0.5861139088655157
20446,-0.7301559495093388,-1.8711273634009908,0.44671395638964556,0.33522307185128114,0.23419612849459212,0.5850480744974826
20447,0.18427322844201632,0.8153449831097453,-0.8293736696443871,0.3357287856364456,0.23336547807553795,0.5835597919257302
20448,-1.4496149601421768,-1.1626087076939164,2.4867229880784083,0.34460004642508196,0.2456663349995935,0.5877740597762183
20449,0.07740552148627498,0.06237720777852213,0.5669019248728614,0.3392718613698003,0.23662059167512184,0.5906318085454842
20450,0.7697390748271141,-0.11957153801013003,2.3144944357755635,0.3452100417688899,0.24754532029742415,0.5897693428680293
20451,-0.5866400816787989,-1.0518387653303694,-0.3486735773470188,0.349059644075703,0.2508967574345807,0.5924233314965844
20452,2.3622230881077795,2.143483864137574,3.2199546729802444,0.3353886806693705,0.23677138098766948,0.5843252595884874
20453,1.8093285663390402,-1.5128517011960492,-1.1743610465753007,0.3345323083545734,0.23252451648315792,0.5859995305018394
20454,0.94169224039211,0.6964673672180226,0.8292844465551343,0.33611414323251604,0.23431924220114717,0.5835707227372962
20455,0.32287237154853,0.7695447801187779,-0.7150655113619265,0.3359412115700523,0.2324130091501377,0.5877344134407279
20456,0.9912051808978521,2.2133096461495603,-0.8086815134171044,0.3351841422045732,0.23448031861382024,0.5830465919885436
20457,-0.04932808803631848,1.353138551548222,0.5200604554947005,0.34365347125453777,0.24484436063101797,0.5869864623217251
20458,-2.643813108396554,-0.09775217682844102,-0.18535199342926184,0.33770035734004716,0.2373235979939467,0.5853908195056282
20459,-0.2987634760949825,-0.8719333707641976,-0.8536289628356128,0.33864165656011935,0.23706638084091552,0.5843565520111009
20460,0.24408733482680964,0.8948886586886639,0.012376214446043596,0.334920724102396,0.2316083682763467,0.5870781185755061
20461,1.157229136175037,0.625707050953406,1.0243433943841846,0.3582446537952999,0.2630530690085391,0.5949967948506861
20462,0.08383156844571993,0.4363271859992271,-0.9987861407895,0.3349568298086121,0.2326262593799397,0.5833116352289569
20463,-0.08837238596097646,-0.44171652910056175,-0.1731255456052016,0.3477779918589819,0.24818804370393124,0.5905671883314466
20464,-2.5924061900611237,-0.1513226616455303,-1.2289406003134187,0.34183802509376326,0.24220350017927705,0.5932670045198309
